,post_title,post_user,post_firm,post_position,post_text,post_like,post_comment,post_timestamp,post_url,company
0,Ecolab VS SAP,OQee40,/company/Vodafone/,nan,"Hi all I have 2 offers one from Ecolab as a data scientist and another from SAP as an AI Developer , working on building pipelines and using jenkins not modelling, which one is better off as SAP is a very big company and it pays more than ecolab. A little bit about my self im doing my masters in Data Science.",0,1,2021-5-5 13:07:45,/post/Ecolab-VS-SAP-16SRKDwO,Ecolab
