,post_title,post_user,post_firm,post_position,post_text,post_like,post_comment,post_timestamp,post_url,company
0,Interested in Hyundai Capital America,🐠cakes,/company/Ubisoft/,nan,"Hi Blinders, would anyone here at Hyundai Capital be open to referring me for a role on the HCI team?My background fits well with the position, and I’d be glad to chat and discuss with you!Ty#hyundaicapitalamerica #hyundai",1,0,2020-11-10 23:27:08,/post/Interested-in-Hyundai-Capital-America-TxtBHwqw,Hyundai-Capital-America
0,Interested in Hyundai Capital America,🐠cakes,/company/Ubisoft/,nan,"Hi Blinders, would anyone here at Hyundai Capital be open to referring me for a role on the HCI team?My background fits well with the position, and I’d be glad to chat and discuss with you!Ty#hyundaicapitalamerica #hyundai",0,2,2020-11-10 22:13:22,/post/Interested-in-Hyundai-Capital-America-afg1vd5y,Hyundai-Capital-America
